7.72E+18;3.51E+13;7.72E+02;3.51E-02
7.73E+18;2.36E+13;7.73E+02;2.36E-02
7.75E+18;1.97E+13;7.75E+02;1.97E-02
7.77E+18;3.03E+13;7.77E+02;3.03E-02
7.78E+18;3.13E+13;7.78E+02;3.13E-02
7.80E+18;2.43E+13;7.80E+02;2.43E-02
7.81E+18;3.79E+13;7.81E+02;3.79E-02
7.83E+18;5.95E+13;7.83E+02;5.95E-02
7.84E+18;6.56E+13;7.84E+02;6.56E-02
7.86E+18;5.00E+13;7.86E+02;5.00E-02
7.88E+18;2.40E+13;7.88E+02;2.40E-02
7.89E+18;2.81E+13;7.89E+02;2.81E-02
7.91E+18;4.27E+13;7.91E+02;4.27E-02
7.92E+18;3.94E+13;7.92E+02;3.94E-02
7.94E+18;2.49E+13;7.94E+02;2.49E-02
7.95E+18;2.62E+13;7.95E+02;2.62E-02
7.97E+18;3.46E+13;7.97E+02;3.46E-02
7.98E+18;2.82E+13;7.98E+02;2.82E-02
8.00E+18;7.93E+12;8.00E+02;7.93E-03
8.02E+18;1.63E+13;8.02E+02;1.63E-02
8.03E+18;2.69E+13;8.03E+02;2.69E-02
8.05E+18;2.01E+13;8.05E+02;2.01E-02
8.06E+18;1.42E+13;8.06E+02;1.42E-02
8.08E+18;3.54E+13;8.08E+02;3.54E-02
8.09E+18;4.87E+13;8.09E+02;4.87E-02
8.11E+18;4.22E+13;8.11E+02;4.22E-02
8.13E+18;1.88E+13;8.13E+02;1.88E-02
8.14E+18;2.27E+13;8.14E+02;2.27E-02
8.16E+18;5.10E+13;8.16E+02;5.10E-02
8.17E+18;6.68E+13;8.17E+02;6.68E-02
8.19E+18;6.61E+13;8.19E+02;6.61E-02
8.20E+18;5.19E+13;8.20E+02;5.19E-02
8.22E+18;2.97E+13;8.22E+02;2.97E-02
8.23E+18;1.36E+13;8.23E+02;1.36E-02
8.25E+18;2.85E+13;8.25E+02;2.85E-02
8.27E+18;4.12E+13;8.27E+02;4.12E-02
8.28E+18;4.04E+13;8.28E+02;4.04E-02
8.30E+18;2.97E+13;8.30E+02;2.97E-02
8.31E+18;2.68E+13;8.31E+02;2.68E-02
8.33E+18;3.56E+13;8.33E+02;3.56E-02
8.34E+18;3.64E+13;8.34E+02;3.64E-02
8.36E+18;2.40E+13;8.36E+02;2.40E-02
8.38E+18;8.48E+12;8.38E+02;8.48E-03
8.39E+18;1.49E+13;8.39E+02;1.49E-02
8.41E+18;1.68E+13;8.41E+02;1.68E-02
8.42E+18;1.38E+13;8.42E+02;1.38E-02
8.44E+18;2.62E+13;8.44E+02;2.62E-02
8.45E+18;3.69E+13;8.45E+02;3.69E-02
8.47E+18;3.26E+13;8.47E+02;3.26E-02
8.48E+18;2.14E+13;8.48E+02;2.14E-02
8.50E+18;3.85E+13;8.50E+02;3.85E-02
8.52E+18;6.03E+13;8.52E+02;6.03E-02
8.53E+18;6.35E+13;8.53E+02;6.35E-02
8.55E+18;4.44E+13;8.55E+02;4.44E-02
8.56E+18;1.32E+13;8.56E+02;1.32E-02
8.58E+18;2.00E+13;8.58E+02;2.00E-02
8.59E+18;3.23E+13;8.59E+02;3.23E-02
8.61E+18;2.42E+13;8.61E+02;2.42E-02
8.63E+18;1.41E+13;8.63E+02;1.41E-02
8.64E+18;3.11E+13;8.64E+02;3.11E-02
8.66E+18;4.08E+13;8.66E+02;4.08E-02
8.67E+18;3.61E+13;8.67E+02;3.61E-02
8.69E+18;3.40E+13;8.69E+02;3.40E-02
8.70E+18;4.56E+13;8.70E+02;4.56E-02
8.72E+18;5.06E+13;8.72E+02;5.06E-02
8.73E+18;3.84E+13;8.73E+02;3.84E-02
8.75E+18;1.53E+13;8.75E+02;1.53E-02
8.77E+18;1.47E+13;8.77E+02;1.47E-02
8.78E+18;2.32E+13;8.78E+02;2.32E-02
8.80E+18;1.89E+13;8.80E+02;1.89E-02
8.81E+18;2.78E+13;8.81E+02;2.78E-02
8.83E+18;4.80E+13;8.83E+02;4.80E-02
8.84E+18;5.60E+13;8.84E+02;5.60E-02
8.86E+18;4.72E+13;8.86E+02;4.72E-02
8.88E+18;3.78E+13;8.88E+02;3.78E-02
8.89E+18;4.65E+13;8.89E+02;4.65E-02
8.91E+18;5.22E+13;8.91E+02;5.22E-02
8.92E+18;3.95E+13;8.92E+02;3.95E-02
8.94E+18;1.75E+13;8.94E+02;1.75E-02
8.95E+18;2.69E+13;8.95E+02;2.69E-02
8.97E+18;3.60E+13;8.97E+02;3.60E-02
8.98E+18;2.24E+13;8.98E+02;2.24E-02
9.00E+18;2.13E+13;9.00E+02;2.13E-02
9.02E+18;5.45E+13;9.02E+02;5.45E-02
9.03E+18;6.92E+13;9.03E+02;6.92E-02
9.05E+18;4.98E+13;9.05E+02;4.98E-02
9.06E+18;7.00E+12;9.06E+02;7.00E-03
9.08E+18;6.42E+13;9.08E+02;6.42E-02
9.09E+18;1.06E+14;9.09E+02;1.06E-01
9.11E+18;9.87E+13;9.11E+02;9.87E-02
9.13E+18;2.96E+13;9.13E+02;2.96E-02
9.14E+18;9.34E+13;9.14E+02;9.34E-02
9.16E+18;2.38E+14;9.16E+02;2.38E-01
9.17E+18;3.62E+14;9.17E+02;3.62E-01
9.19E+18;4.26E+14;9.19E+02;4.26E-01
9.20E+18;4.10E+14;9.20E+02;4.10E-01
9.22E+18;3.18E+14;9.22E+02;3.18E-01
9.23E+18;1.82E+14;9.23E+02;1.82E-01
9.25E+18;4.44E+13;9.25E+02;4.44E-02
9.27E+18;5.53E+13;9.27E+02;5.53E-02
9.28E+18;9.26E+13;9.28E+02;9.26E-02
9.30E+18;7.20E+13;9.30E+02;7.20E-02
9.31E+18;1.95E+13;9.31E+02;1.95E-02
9.33E+18;3.68E+13;9.33E+02;3.68E-02
9.34E+18;6.22E+13;9.34E+02;6.22E-02
9.36E+18;5.32E+13;9.36E+02;5.32E-02
9.38E+18;3.04E+13;9.38E+02;3.04E-02
9.39E+18;4.43E+13;9.39E+02;4.43E-02
9.41E+18;6.14E+13;9.41E+02;6.14E-02
9.42E+18;5.44E+13;9.42E+02;5.44E-02
9.44E+18;3.17E+13;9.44E+02;3.17E-02
9.45E+18;2.59E+13;9.45E+02;2.59E-02
9.47E+18;3.31E+13;9.47E+02;3.31E-02
9.48E+18;2.77E+13;9.48E+02;2.77E-02
9.50E+18;3.51E+13;9.50E+02;3.51E-02
9.52E+18;6.04E+13;9.52E+02;6.04E-02
9.53E+18;7.22E+13;9.53E+02;7.22E-02
9.55E+18;5.82E+13;9.55E+02;5.82E-02
9.56E+18;2.41E+13;9.56E+02;2.41E-02
9.58E+18;2.23E+13;9.58E+02;2.23E-02
9.59E+18;4.74E+13;9.59E+02;4.74E-02
9.61E+18;4.91E+13;9.61E+02;4.91E-02
9.63E+18;2.84E+13;9.63E+02;2.84E-02
9.64E+18;1.60E+12;9.64E+02;1.60E-03
9.66E+18;2.40E+13;9.66E+02;2.40E-02
9.67E+18;2.90E+13;9.67E+02;2.90E-02
9.69E+18;1.82E+13;9.69E+02;1.82E-02
9.70E+18;1.31E+13;9.70E+02;1.31E-02
9.72E+18;2.26E+13;9.72E+02;2.26E-02
9.73E+18;2.13E+13;9.73E+02;2.13E-02
9.75E+18;8.92E+12;9.75E+02;8.92E-03
9.77E+18;1.41E+13;9.77E+02;1.41E-02
9.78E+18;2.58E+13;9.78E+02;2.58E-02
9.80E+18;2.72E+13;9.80E+02;2.72E-02
9.81E+18;2.14E+13;9.81E+02;2.14E-02
9.83E+18;1.75E+13;9.83E+02;1.75E-02
9.84E+18;1.92E+13;9.84E+02;1.92E-02
9.86E+18;3.02E+13;9.86E+02;3.02E-02
9.88E+18;4.89E+13;9.88E+02;4.89E-02
9.89E+18;6.21E+13;9.89E+02;6.21E-02
9.91E+18;5.82E+13;9.91E+02;5.82E-02
9.92E+18;3.44E+13;9.92E+02;3.44E-02
9.94E+18;3.56E+12;9.94E+02;3.56E-03
9.95E+18;3.30E+13;9.95E+02;3.30E-02
9.97E+18;4.68E+13;9.97E+02;4.68E-02
9.98E+18;3.77E+13;9.98E+02;3.77E-02
1.00E+19;1.43E+13;1.00E+03;1.43E-02
1.00E+19;1.94E+13;1.00E+03;1.94E-02
1.00E+19;3.22E+13;1.00E+03;3.22E-02
1.00E+19;2.61E+13;1.00E+03;2.61E-02
1.01E+19;9.34E+12;1.01E+03;9.34E-03
1.01E+19;1.98E+13;1.01E+03;1.98E-02
1.01E+19;2.69E+13;1.01E+03;2.69E-02
1.01E+19;1.44E+13;1.01E+03;1.44E-02
1.01E+19;1.22E+13;1.01E+03;1.22E-02
1.01E+19;3.79E+13;1.01E+03;3.79E-02
1.02E+19;4.76E+13;1.02E+03;4.76E-02
1.02E+19;3.61E+13;1.02E+03;3.61E-02
1.02E+19;2.51E+13;1.02E+03;2.51E-02
1.02E+19;4.84E+13;1.02E+03;4.84E-02
1.02E+19;6.66E+13;1.02E+03;6.66E-02
1.02E+19;6.12E+13;1.02E+03;6.12E-02
1.03E+19;3.46E+13;1.03E+03;3.46E-02
1.03E+19;9.22E+12;1.03E+03;9.22E-03
1.03E+19;2.70E+13;1.03E+03;2.70E-02
1.03E+19;2.92E+13;1.03E+03;2.92E-02
1.03E+19;1.51E+13;1.03E+03;1.51E-02
1.03E+19;2.61E+13;1.03E+03;2.61E-02
1.03E+19;4.54E+13;1.03E+03;4.54E-02
1.04E+19;4.72E+13;1.04E+03;4.72E-02
1.04E+19;3.08E+13;1.04E+03;3.08E-02
1.04E+19;1.57E+13;1.04E+03;1.57E-02
1.04E+19;2.60E+13;1.04E+03;2.60E-02
1.04E+19;2.72E+13;1.04E+03;2.72E-02
1.04E+19;1.15E+13;1.04E+03;1.15E-02
1.05E+19;1.61E+13;1.05E+03;1.61E-02
1.05E+19;3.42E+13;1.05E+03;3.42E-02
1.05E+19;3.52E+13;1.05E+03;3.52E-02
1.05E+19;1.84E+13;1.05E+03;1.84E-02
1.05E+19;1.94E+13;1.05E+03;1.94E-02
1.05E+19;4.32E+13;1.05E+03;4.32E-02
1.05E+19;5.41E+13;1.05E+03;5.41E-02
1.06E+19;5.00E+13;1.06E+03;5.00E-02
1.06E+19;4.24E+13;1.06E+03;4.24E-02
1.06E+19;4.10E+13;1.06E+03;4.10E-02
1.06E+19;3.58E+13;1.06E+03;3.58E-02
1.06E+19;1.90E+13;1.06E+03;1.90E-02
1.06E+19;1.80E+13;1.06E+03;1.80E-02
1.07E+19;3.87E+13;1.07E+03;3.87E-02
1.07E+19;4.44E+13;1.07E+03;4.44E-02
1.07E+19;2.91E+13;1.07E+03;2.91E-02
1.07E+19;1.96E+13;1.07E+03;1.96E-02
1.07E+19;5.15E+13;1.07E+03;5.15E-02
1.07E+19;7.65E+13;1.07E+03;7.65E-02
1.08E+19;8.06E+13;1.08E+03;8.06E-02
1.08E+19;6.46E+13;1.08E+03;6.46E-02
1.08E+19;4.03E+13;1.08E+03;4.03E-02
1.08E+19;2.58E+13;1.08E+03;2.58E-02
1.08E+19;2.10E+13;1.08E+03;2.10E-02
1.08E+19;7.47E+12;1.08E+03;7.47E-03
1.08E+19;1.88E+13;1.08E+03;1.88E-02
1.09E+19;4.47E+13;1.09E+03;4.47E-02
1.09E+19;5.97E+13;1.09E+03;5.97E-02
1.09E+19;5.68E+13;1.09E+03;5.68E-02
1.09E+19;3.88E+13;1.09E+03;3.88E-02
1.09E+19;2.30E+13;1.09E+03;2.30E-02
1.09E+19;3.07E+13;1.09E+03;3.07E-02
1.10E+19;3.62E+13;1.10E+03;3.62E-02
1.10E+19;2.64E+13;1.10E+03;2.64E-02
1.10E+19;6.42E+12;1.10E+03;6.42E-03
1.10E+19;1.39E+13;1.10E+03;1.39E-02
1.10E+19;2.03E+13;1.10E+03;2.03E-02
1.10E+19;9.21E+12;1.10E+03;9.21E-03
1.10E+19;1.44E+13;1.10E+03;1.44E-02
1.11E+19;3.69E+13;1.11E+03;3.69E-02
1.11E+19;4.36E+13;1.11E+03;4.36E-02
1.11E+19;2.78E+13;1.11E+03;2.78E-02
1.11E+19;2.59E+13;1.11E+03;2.59E-02
1.11E+19;6.45E+13;1.11E+03;6.45E-02
1.11E+19;8.70E+13;1.11E+03;8.70E-02
1.12E+19;7.00E+13;1.12E+03;7.00E-02
1.12E+19;1.93E+13;1.12E+03;1.93E-02
1.12E+19;1.03E+14;1.12E+03;1.03E-01
1.12E+19;2.16E+14;1.12E+03;2.16E-01
1.12E+19;3.06E+14;1.12E+03;3.06E-01
1.12E+19;3.46E+14;1.12E+03;3.46E-01
1.13E+19;3.23E+14;1.13E+03;3.23E-01
1.13E+19;2.45E+14;1.13E+03;2.45E-01
1.13E+19;1.37E+14;1.13E+03;1.37E-01
1.13E+19;3.21E+13;1.13E+03;3.21E-02
1.13E+19;4.39E+13;1.13E+03;4.39E-02
1.13E+19;7.04E+13;1.13E+03;7.04E-02
1.13E+19;5.40E+13;1.13E+03;5.40E-02
1.14E+19;1.41E+13;1.14E+03;1.41E-02
1.14E+19;3.13E+13;1.14E+03;3.13E-02
1.14E+19;5.22E+13;1.14E+03;5.22E-02
1.14E+19;4.44E+13;1.14E+03;4.44E-02
1.14E+19;1.55E+13;1.14E+03;1.55E-02
1.14E+19;2.56E+13;1.14E+03;2.56E-02
1.15E+19;4.94E+13;1.15E+03;4.94E-02
1.15E+19;5.10E+13;1.15E+03;5.10E-02
1.15E+19;3.12E+13;1.15E+03;3.12E-02
1.15E+19;5.86E+12;1.15E+03;5.86E-03
1.15E+19;2.35E+13;1.15E+03;2.35E-02
1.15E+19;3.28E+13;1.15E+03;3.28E-02
1.15E+19;3.53E+13;1.15E+03;3.53E-02
1.16E+19;4.67E+13;1.16E+03;4.67E-02
1.16E+19;5.91E+13;1.16E+03;5.91E-02
1.16E+19;5.67E+13;1.16E+03;5.67E-02
1.16E+19;3.62E+13;1.16E+03;3.62E-02
1.16E+19;1.63E+13;1.16E+03;1.63E-02
1.16E+19;3.52E+13;1.16E+03;3.52E-02
1.17E+19;4.76E+13;1.17E+03;4.76E-02
1.17E+19;3.96E+13;1.17E+03;3.96E-02
1.17E+19;1.61E+13;1.17E+03;1.61E-02
1.17E+19;1.11E+13;1.17E+03;1.11E-02
1.17E+19;2.90E+13;1.17E+03;2.90E-02
1.17E+19;3.24E+13;1.17E+03;3.24E-02
1.18E+19;2.55E+13;1.18E+03;2.55E-02
1.18E+19;1.96E+13;1.18E+03;1.96E-02
1.18E+19;1.72E+13;1.18E+03;1.72E-02
1.18E+19;8.80E+12;1.18E+03;8.80E-03
1.18E+19;7.24E+12;1.18E+03;7.24E-03
1.18E+19;2.47E+13;1.18E+03;2.47E-02
1.18E+19;3.62E+13;1.18E+03;3.62E-02
1.19E+19;3.88E+13;1.19E+03;3.88E-02
1.19E+19;3.51E+13;1.19E+03;3.51E-02
1.19E+19;3.13E+13;1.19E+03;3.13E-02
1.19E+19;3.29E+13;1.19E+03;3.29E-02
1.19E+19;4.02E+13;1.19E+03;4.02E-02
1.19E+19;4.74E+13;1.19E+03;4.74E-02
1.20E+19;4.62E+13;1.20E+03;4.62E-02
1.20E+19;3.18E+13;1.20E+03;3.18E-02
1.20E+19;9.21E+12;1.20E+03;9.21E-03
1.20E+19;2.50E+13;1.20E+03;2.50E-02
1.20E+19;4.34E+13;1.20E+03;4.34E-02
1.20E+19;4.50E+13;1.20E+03;4.50E-02
1.20E+19;3.02E+13;1.20E+03;3.02E-02
1.21E+19;1.42E+13;1.21E+03;1.42E-02
1.21E+19;2.40E+13;1.21E+03;2.40E-02
1.21E+19;3.02E+13;1.21E+03;3.02E-02
1.21E+19;2.30E+13;1.21E+03;2.30E-02
1.21E+19;1.27E+13;1.21E+03;1.27E-02
1.21E+19;1.70E+13;1.21E+03;1.70E-02
1.22E+19;1.80E+13;1.22E+03;1.80E-02
1.22E+19;8.68E+12;1.22E+03;8.68E-03
1.22E+19;1.22E+13;1.22E+03;1.22E-02
1.22E+19;2.34E+13;1.22E+03;2.34E-02
1.22E+19;2.70E+13;1.22E+03;2.70E-02
1.22E+19;3.46E+13;1.22E+03;3.46E-02
1.23E+19;5.36E+13;1.23E+03;5.36E-02
1.23E+19;6.81E+13;1.23E+03;6.81E-02
1.23E+19;6.46E+13;1.23E+03;6.46E-02
1.23E+19;4.12E+13;1.23E+03;4.12E-02
1.23E+19;1.36E+13;1.23E+03;1.36E-02
1.23E+19;2.86E+13;1.23E+03;2.86E-02
1.23E+19;3.80E+13;1.23E+03;3.80E-02
1.24E+19;2.50E+13;1.24E+03;2.50E-02
1.24E+19;7.17E+12;1.24E+03;7.17E-03
1.24E+19;3.45E+13;1.24E+03;3.45E-02
1.24E+19;4.88E+13;1.24E+03;4.88E-02
1.24E+19;4.14E+13;1.24E+03;4.14E-02
1.24E+19;1.72E+13;1.24E+03;1.72E-02
1.25E+19;1.16E+13;1.25E+03;1.16E-02
1.25E+19;2.78E+13;1.25E+03;2.78E-02
1.25E+19;2.62E+13;1.25E+03;2.62E-02
1.25E+19;1.37E+13;1.25E+03;1.37E-02
1.25E+19;2.02E+13;1.25E+03;2.02E-02
1.25E+19;2.88E+13;1.25E+03;2.88E-02
1.25E+19;2.09E+13;1.25E+03;2.09E-02
1.26E+19;3.54E+12;1.26E+03;3.54E-03
1.26E+19;2.83E+13;1.26E+03;2.83E-02
1.26E+19;4.44E+13;1.26E+03;4.44E-02
1.26E+19;4.33E+13;1.26E+03;4.33E-02
1.26E+19;2.91E+13;1.26E+03;2.91E-02
1.26E+19;2.25E+13;1.26E+03;2.25E-02
1.27E+19;3.07E+13;1.27E+03;3.07E-02
1.27E+19;3.05E+13;1.27E+03;3.05E-02
1.27E+19;1.87E+13;1.27E+03;1.87E-02
1.27E+19;1.23E+13;1.27E+03;1.23E-02
1.27E+19;2.03E+13;1.27E+03;2.03E-02
1.27E+19;2.09E+13;1.27E+03;2.09E-02
1.28E+19;1.65E+13;1.28E+03;1.65E-02
1.28E+19;1.84E+13;1.28E+03;1.84E-02
1.28E+19;1.73E+13;1.28E+03;1.73E-02
1.28E+19;4.59E+12;1.28E+03;4.59E-03
1.28E+19;2.43E+13;1.28E+03;2.43E-02
1.28E+19;4.88E+13;1.28E+03;4.88E-02
1.28E+19;5.78E+13;1.28E+03;5.78E-02
1.29E+19;4.32E+13;1.29E+03;4.32E-02
1.29E+19;1.09E+13;1.29E+03;1.09E-02
1.29E+19;3.73E+13;1.29E+03;3.73E-02
1.29E+19;6.90E+13;1.29E+03;6.90E-02
1.29E+19;7.70E+13;1.29E+03;7.70E-02
1.29E+19;5.93E+13;1.29E+03;5.93E-02
1.30E+19;2.94E+13;1.30E+03;2.94E-02
1.30E+19;2.59E+13;1.30E+03;2.59E-02
1.30E+19;3.85E+13;1.30E+03;3.85E-02
1.30E+19;3.24E+13;1.30E+03;3.24E-02
1.30E+19;1.02E+13;1.30E+03;1.02E-02
1.30E+19;1.79E+13;1.30E+03;1.79E-02
1.30E+19;3.23E+13;1.30E+03;3.23E-02
1.31E+19;2.72E+13;1.31E+03;2.72E-02
1.31E+19;9.23E+12;1.31E+03;9.23E-03
1.31E+19;2.59E+13;1.31E+03;2.59E-02
1.31E+19;4.15E+13;1.31E+03;4.15E-02
1.31E+19;3.56E+13;1.31E+03;3.56E-02
1.31E+19;1.59E+13;1.31E+03;1.59E-02
1.32E+19;4.15E+13;1.32E+03;4.15E-02
1.32E+19;7.18E+13;1.32E+03;7.18E-02
1.32E+19;7.50E+13;1.32E+03;7.50E-02
1.32E+19;4.03E+13;1.32E+03;4.03E-02
1.32E+19;3.91E+13;1.32E+03;3.91E-02
1.32E+19;1.30E+14;1.32E+03;1.30E-01
1.33E+19;2.17E+14;1.33E+03;2.17E-01
1.33E+19;2.76E+14;1.33E+03;2.76E-01
1.33E+19;2.88E+14;1.33E+03;2.88E-01
1.33E+19;2.53E+14;1.33E+03;2.53E-01
1.33E+19;1.82E+14;1.33E+03;1.82E-01
1.33E+19;9.66E+13;1.33E+03;9.66E-02
1.33E+19;2.53E+13;1.33E+03;2.53E-02
1.34E+19;3.59E+13;1.34E+03;3.59E-02
1.34E+19;5.02E+13;1.34E+03;5.02E-02
1.34E+19;3.86E+13;1.34E+03;3.86E-02
1.34E+19;2.42E+13;1.34E+03;2.42E-02
1.34E+19;3.76E+13;1.34E+03;3.76E-02
1.34E+19;4.88E+13;1.34E+03;4.88E-02
1.35E+19;4.14E+13;1.35E+03;4.14E-02
1.35E+19;1.76E+13;1.35E+03;1.76E-02
1.35E+19;1.50E+13;1.35E+03;1.50E-02
1.35E+19;3.85E+13;1.35E+03;3.85E-02
1.35E+19;4.58E+13;1.35E+03;4.58E-02
1.35E+19;3.42E+13;1.35E+03;3.42E-02
1.35E+19;1.13E+13;1.35E+03;1.13E-02
1.36E+19;2.13E+13;1.36E+03;2.13E-02
1.36E+19;4.02E+13;1.36E+03;4.02E-02
1.36E+19;4.77E+13;1.36E+03;4.77E-02
1.36E+19;4.71E+13;1.36E+03;4.71E-02
1.36E+19;4.48E+13;1.36E+03;4.48E-02
1.36E+19;3.94E+13;1.36E+03;3.94E-02
1.37E+19;2.56E+13;1.37E+03;2.56E-02
1.37E+19;1.11E+13;1.37E+03;1.11E-02
1.37E+19;2.80E+13;1.37E+03;2.80E-02
1.37E+19;4.28E+13;1.37E+03;4.28E-02
1.37E+19;4.15E+13;1.37E+03;4.15E-02
1.37E+19;2.42E+13;1.37E+03;2.42E-02
1.38E+19;4.57E+12;1.38E+03;4.57E-03
1.38E+19;2.43E+13;1.38E+03;2.43E-02
1.38E+19;3.35E+13;1.38E+03;3.35E-02
1.38E+19;2.80E+13;1.38E+03;2.80E-02
1.38E+19;1.62E+13;1.38E+03;1.62E-02
1.38E+19;1.63E+13;1.38E+03;1.63E-02
1.38E+19;1.94E+13;1.38E+03;1.94E-02
1.39E+19;1.16E+13;1.39E+03;1.16E-02
1.39E+19;1.10E+13;1.39E+03;1.10E-02
1.39E+19;3.21E+13;1.39E+03;3.21E-02
1.39E+19;4.89E+13;1.39E+03;4.89E-02
1.39E+19;5.60E+13;1.39E+03;5.60E-02
1.39E+19;5.35E+13;1.39E+03;5.35E-02
1.40E+19;4.55E+13;1.40E+03;4.55E-02
1.40E+19;3.61E+13;1.40E+03;3.61E-02
1.40E+19;2.83E+13;1.40E+03;2.83E-02
1.40E+19;2.19E+13;1.40E+03;2.19E-02
1.40E+19;1.44E+13;1.40E+03;1.44E-02
1.40E+19;6.77E+12;1.40E+03;6.77E-03
1.40E+19;1.54E+13;1.40E+03;1.54E-02
1.41E+19;2.69E+13;1.41E+03;2.69E-02
1.41E+19;3.12E+13;1.41E+03;3.12E-02
1.41E+19;2.55E+13;1.41E+03;2.55E-02
1.41E+19;1.32E+13;1.41E+03;1.32E-02
1.41E+19;1.01E+13;1.41E+03;1.01E-02
1.41E+19;1.69E+13;1.41E+03;1.69E-02
1.42E+19;1.64E+13;1.42E+03;1.64E-02
1.42E+19;9.65E+12;1.42E+03;9.65E-03
1.42E+19;7.16E+12;1.42E+03;7.16E-03
1.42E+19;9.38E+12;1.42E+03;9.38E-03
1.42E+19;6.36E+12;1.42E+03;6.36E-03
1.42E+19;8.01E+12;1.42E+03;8.01E-03
1.43E+19;1.62E+13;1.43E+03;1.62E-02
1.43E+19;2.23E+13;1.43E+03;2.23E-02
1.43E+19;3.22E+13;1.43E+03;3.22E-02
1.43E+19;4.91E+13;1.43E+03;4.91E-02
1.43E+19;6.29E+13;1.43E+03;6.29E-02
1.43E+19;6.26E+13;1.43E+03;6.26E-02
1.43E+19;4.47E+13;1.43E+03;4.47E-02
1.44E+19;1.82E+13;1.44E+03;1.82E-02
1.44E+19;2.32E+13;1.44E+03;2.32E-02
1.44E+19;3.68E+13;1.44E+03;3.68E-02
1.44E+19;3.10E+13;1.44E+03;3.10E-02
1.44E+19;1.03E+13;1.44E+03;1.03E-02
1.44E+19;2.35E+13;1.44E+03;2.35E-02
1.45E+19;4.12E+13;1.45E+03;4.12E-02
1.45E+19;3.99E+13;1.45E+03;3.99E-02
1.45E+19;2.03E+13;1.45E+03;2.03E-02
1.45E+19;6.92E+12;1.45E+03;6.92E-03
1.45E+19;2.67E+13;1.45E+03;2.67E-02
1.45E+19;2.95E+13;1.45E+03;2.95E-02
1.45E+19;1.73E+13;1.45E+03;1.73E-02
1.46E+19;1.75E+13;1.46E+03;1.75E-02
1.46E+19;2.98E+13;1.46E+03;2.98E-02
1.46E+19;2.68E+13;1.46E+03;2.68E-02
1.46E+19;6.86E+12;1.46E+03;6.86E-03
1.46E+19;2.52E+13;1.46E+03;2.52E-02
1.46E+19;4.82E+13;1.46E+03;4.82E-02
1.47E+19;5.31E+13;1.47E+03;5.31E-02
1.47E+19;3.81E+13;1.47E+03;3.81E-02
1.47E+19;1.68E+13;1.47E+03;1.68E-02
1.47E+19;2.26E+13;1.47E+03;2.26E-02
1.47E+19;2.96E+13;1.47E+03;2.96E-02
1.47E+19;2.09E+13;1.47E+03;2.09E-02
1.48E+19;1.37E+13;1.48E+03;1.37E-02
1.48E+19;2.57E+13;1.48E+03;2.57E-02
1.48E+19;2.81E+13;1.48E+03;2.81E-02
1.48E+19;1.55E+13;1.48E+03;1.55E-02
1.48E+19;1.48E+13;1.48E+03;1.48E-02
1.48E+19;3.11E+13;1.48E+03;3.11E-02
1.48E+19;3.35E+13;1.48E+03;3.35E-02
1.49E+19;2.33E+13;1.49E+03;2.33E-02
1.49E+19;2.90E+13;1.49E+03;2.90E-02
1.49E+19;4.38E+13;1.49E+03;4.38E-02
1.49E+19;4.06E+13;1.49E+03;4.06E-02
1.49E+19;1.34E+13;1.49E+03;1.34E-02
1.49E+19;2.90E+13;1.49E+03;2.90E-02
1.50E+19;6.67E+13;1.50E+03;6.67E-02
1.50E+19;8.27E+13;1.50E+03;8.27E-02
1.50E+19;7.06E+13;1.50E+03;7.06E-02
1.50E+19;4.18E+13;1.50E+03;4.18E-02
1.50E+19;3.39E+13;1.50E+03;3.39E-02
1.50E+19;4.72E+13;1.50E+03;4.72E-02
1.50E+19;4.21E+13;1.50E+03;4.21E-02
1.51E+19;1.58E+13;1.51E+03;1.58E-02
1.51E+19;1.74E+13;1.51E+03;1.74E-02
1.51E+19;3.78E+13;1.51E+03;3.78E-02
1.51E+19;3.47E+13;1.51E+03;3.47E-02
1.51E+19;1.54E+13;1.51E+03;1.54E-02
1.51E+19;2.93E+13;1.51E+03;2.93E-02
1.52E+19;4.55E+13;1.52E+03;4.55E-02
1.52E+19;3.53E+13;1.52E+03;3.53E-02
1.52E+19;4.02E+12;1.52E+03;4.02E-03
1.52E+19;4.88E+13;1.52E+03;4.88E-02
1.52E+19;8.09E+13;1.52E+03;8.09E-02
1.52E+19;7.68E+13;1.52E+03;7.68E-02
1.53E+19;2.95E+13;1.53E+03;2.95E-02
1.53E+19;5.37E+13;1.53E+03;5.37E-02
1.53E+19;1.44E+14;1.53E+03;1.44E-01
1.53E+19;2.15E+14;1.53E+03;2.15E-01
1.53E+19;2.46E+14;1.53E+03;2.46E-01
1.53E+19;2.30E+14;1.53E+03;2.30E-01
1.53E+19;1.78E+14;1.53E+03;1.78E-01
1.54E+19;1.09E+14;1.54E+03;1.09E-01
1.54E+19;4.39E+13;1.54E+03;4.39E-02
1.54E+19;2.17E+12;1.54E+03;2.17E-03
1.54E+19;2.21E+13;1.54E+03;2.21E-02
1.54E+19;2.13E+13;1.54E+03;2.13E-02
1.54E+19;8.93E+12;1.54E+03;8.93E-03
1.55E+19;1.15E+13;1.55E+03;1.15E-02
1.55E+19;2.32E+13;1.55E+03;2.32E-02
1.55E+19;2.72E+13;1.55E+03;2.72E-02
1.55E+19;2.28E+13;1.55E+03;2.28E-02
1.55E+19;1.29E+13;1.55E+03;1.29E-02
